"TIME","FACTOR 1","FACTOR 2","Y","PDC RSG","PDCxT RSG","YBAR(k,t)","YBAR(.t)","YBAR(k.)","YBAR","R1","R2","R3","R4","R5","RCR1","RCR2","RCR3","RCR4","RCR5","PDC ID","PDC MAIN EFFECTS","PT ID","PT MAIN EFFECTS","PDCxPT ID","PDCxPT INTERACTION EFFECTS","F1 ID","F1 MAIN EFFECT","F2 ID","F2 MAIN EFFECT","F1xF2 ID","F1xF2 INTERACTION EFFECT","F1 MAIN EFFECTS","F2 MAIN EFFECTS","F1xF2 INTERACTION EFFECTS","TAGUCHI COMPONENT","TAGUCHI LOSS","PERCENT CONTRIBUTION TO LOSS","LOSS FUNCTION LABELS","TAGUCHI-COMPONENT","TAGUCHI-LOSS","PERCENT-CONTRIBUTION TO LOSS","LOSS-FUNCTION LABELS","VAS MU ESTIMATE","GLM MU ESTIMATE PDCxT","GLM MU ESTIMATE F1-F2","VAS PDC,PT AND PDCxPT ESTIMATES","GLM PDC,PT AND PDCxPT ESTIMATES","VAS F1,F2 AND F1xF2 ESTIMATES","GLM F1,F2 AND F1xF2 ESTIMATES"
33,4,1,237.5399932861328,41,41033,237.17499542236328,237.74562454223633,237.58912375195098,237.78237031228343,-0.24237702615062062,0.36499786376953125,-0.01238469577106116,0.32825209372242625,0.17175130343707679,237.5399932861328,238.14736817605296,237.76998561651237,238.11062240600586,237.9541216157205,,,,,,,,,,,,,-1.2693379894106869,0.15167408187730302,-0.3794691547543455,,,,,,,,,,,,,,,
33,4,1,236.80999755859375,41,41033,237.17499542236328,237.74562454223633,237.58912375195098,237.78237031228343,-0.9723727536896831,-0.36499786376953125,-0.7423804233101237,-0.40174363381663625,-0.5582444241019857,236.80999755859375,237.4173724485139,237.0399898889733,237.3806266784668,237.22412588818145,,,,,,,,,,,,,-0.8093312755434993,0.6116807957444905,0.080537559112842,,,,,,,,,,,,,,,
34,4,1,235.69000244140625,41,41034,236.4000015258789,237.6381254196167,237.58912375195098,237.78237031228343,-2.092367870877183,-0.7099990844726563,-1.7548764178779948,-0.8542439771393902,-0.9032456448051107,235.69000244140625,237.07237122781078,236.02749389440544,236.92812633514404,236.87912466747832,,,,,,,,,,,,,-1.0493367687075619,0.371675302580428,-0.1594679340512205,,,,,,,,,,,,,,,
34,4,1,237.11000061035156,41,41034,236.4000015258789,237.6381254196167,237.58912375195098,237.78237031228343,-0.6723697019318706,0.7099990844726563,-0.33487824893268225,0.5657541918059224,0.5167525241402018,237.11000061035156,238.4923693967561,237.44749206335075,238.34812450408936,238.29912283642363,,,,,,,,,,,,,-1.0293324962466244,0.3916795750413655,-0.139463661590283,,,,,,,,,,,,,,,
35,4,1,236.19000244140625,41,41035,237.68499755859375,237.66669584499115,237.58912375195098,237.78237031228343,-1.5923678708771831,-1.4949951171875,-1.2834468432524488,-1.6106695844797798,-1.6882416775199545,236.19000244140625,236.28737519509593,236.49892346903098,236.17170072780365,236.09412863476348,,,,,,,,,,,,,-0.3231525280932174,1.0978595431947724,0.5667163065631239,,,,,,,,,,,,,,,
35,4,1,239.17999267578125,41,41035,237.68499755859375,237.66669584499115,237.58912375195098,237.78237031228343,1.3976223634978169,1.4949951171875,1.7065433911225512,1.3793206498952202,1.3017485568550455,239.17999267578125,239.27736542947093,239.48891370340598,239.16169096217865,239.08411886913848,,,,,,,,,,,,,-1.7555167368609972,-0.3345046655730073,-0.8656479022046558,,,,,,,,,,,,,,,
36,4,1,238.64999389648437,41,41036,238.76499938964844,237.74437522888184,237.58912375195098,237.78237031228343,0.8676235842009419,-0.1150054931640625,1.0988652279349935,-0.15300057656565969,-0.30825205349651696,238.64999389648437,237.66736481911937,238.88123554021843,237.62936973571777,237.47411825878692,,,,,,,,,,,,,-1.8043340221255306,-0.3833219508375407,-0.9144651874691893,,,,,,,,,,,,,,,
36,4,1,238.8800048828125,41,41036,238.76499938964844,237.74437522888184,237.58912375195098,237.78237031228343,1.0976345705290669,0.1150054931640625,1.3288762142631185,0.07701040976246532,-0.07824106716839197,238.8800048828125,237.8973758054475,239.11124652654655,237.8593807220459,237.70412924511504,,,,,,,,,,,,,-0.2743352428286555,1.1466768284593343,0.6155335918276857,,,,,,,,,,,,,,,
37,4,1,238.33999633789062,41,41037,238.4949951171875,237.6393747329712,237.58912375195098,237.78237031228343,0.5576260256071919,-0.154998779296875,0.8938681652518881,-0.2979943586091167,-0.34824533962932946,238.33999633789062,237.62737153298656,238.67623847753532,237.48437595367432,237.4341249726541,,,,,,,,,,,,,-0.34433493765287426,1.0766771336351155,0.545533897003467,,,,,,,,,,,,,,,
37,4,1,238.64999389648437,41,41037,238.4949951171875,237.6393747329712,237.58912375195098,237.78237031228343,0.8676235842009419,0.154998779296875,1.203865723845638,0.012003199984633284,-0.038247781035579465,238.64999389648437,237.9373690915803,238.98623603612907,237.79437351226807,237.74412253124785,,,,,,,,,,,,,-1.7343343273013119,-0.313322256013322,-0.8444654926449705,,,,,,,,,,,,,,,
38,4,1,238.72000122070312,41,41038,238.4749984741211,237.9143762588501,237.58912375195098,237.78237031228343,0.9376309084196919,0.24500274658203125,0.9988715221854818,0.3770086931486958,0.051756186249576785,238.72000122070312,238.02737305886546,238.78124183446891,238.15937900543213,237.834126498533,,,,,,,,,,,,,-1.5943349376528744,-0.17332286636488448,-0.704466102996533,,,,,,,,,,,,,,,
38,4,1,238.22999572753906,41,41038,238.4749984741211,237.9143762588501,237.58912375195098,237.78237031228343,0.4476254152556294,-0.24500274658203125,0.5088660290214193,-0.11299680001536672,-0.4382493069144857,238.22999572753906,237.5373675657014,238.29123634130485,237.66937351226807,237.34412100536895,,,,,,,,,,,,,-0.48433432730131176,0.936677743986678,0.4055345073550295,,,,,,,,,,,,,,,
39,4,1,239.4199981689453,41,41039,239.44000244140625,238.16625022888184,237.58912375195098,237.78237031228343,1.6376278566618794,-0.0200042724609375,1.446994500395931,0.3638756441374653,-0.21325083279339196,239.4199981689453,237.7623660398225,239.22936481267936,238.1462459564209,237.56911947949004,,,,,,,,,,,,,-0.6743367687075618,0.746675302580428,0.2155320659487795,,,,,,,,,,,,,,,
39,4,1,239.4600067138672,41,41039,239.44000244140625,238.16625022888184,237.58912375195098,237.78237031228343,1.6776364015837544,0.0200042724609375,1.487003045317806,0.4038841890593403,-0.17324228787151696,239.4600067138672,237.80237458474437,239.26937335760124,238.18625450134277,237.60912802441192,,,,,,,,,,,,,-1.4043324962466244,0.016679575041365524,-0.514463661590283,,,,,,,,,,,,,,,
40,4,1,238.25999450683594,41,41040,238.92499542236328,237.60000038146973,237.58912375195098,237.78237031228343,0.4776241945525044,-0.6650009155273438,0.8532406856986654,-0.8473708463410503,-0.8582474758597982,238.25999450683594,237.1173693967561,238.6356109979821,236.93499946594238,236.92412283642363,,,,,,,,,,,,,-1.5593312755434994,-0.13831920425550948,-0.669462440887158,,,,,,,,,,,,,,,
40,4,1,239.58999633789062,41,41040,238.92499542236328,237.60000038146973,237.58912375195098,237.78237031228343,1.8076260256071919,0.6650009155273438,2.183242516753353,0.4826309847136372,0.4717543551948893,239.58999633789062,238.44737122781078,239.9656128290368,238.26500129699707,238.25412466747832,,,,,,,,,,,,,-0.5193379894106868,0.901674081877303,0.3705308452456545,,,,,,,,,,,,,,,
41,4,1,238,41,41041,238.44499969482422,237.68812465667725,237.58912375195098,237.78237031228343,0.21762968771656688,-0.44499969482421875,0.5051219036552084,-0.5392453504304058,-0.6382462551566732,238,237.33737061745921,238.28749221593864,237.24312496185303,237.14412405712676,,,,,,,,,,,,,-0.5143331065981868,0.906678964689803,0.3755357280581545,,,,,,,,,,,,,,,
41,4,1,238.88999938964844,41,41041,238.44499969482422,237.68812465667725,237.58912375195098,237.78237031228343,1.1076290773650044,0.44499969482421875,1.3951212933036459,0.3507540392180317,0.2517531344917643,238.88999938964844,238.22737000710765,239.17749160558708,238.13312435150146,238.0341234467752,,,,,,,,,,,,,-1.5643361583559994,-0.14332408706800948,-0.674467323699658,,,,,,,,,,,,,,,
42,4,1,238.9199981689453,41,41042,238.44499969482422,237.74279674679912,237.58912375195098,237.78237031228343,1.1376278566618794,0.47499847412109375,1.3704479824786517,0.43542490863677585,0.2817519137886393,238.9199981689453,238.25736878640453,239.15281829476208,238.2177952209202,238.06412222607207,,,,,,,,,,,,,-1.7993367687075619,-0.378324697419572,-0.9094679340512205,,,,,,,,,,,,,,,
42,4,1,237.97000122070312,41,41042,238.44499969482422,237.74279674679912,237.58912375195098,237.78237031228343,0.18763090841969188,-0.47499847412109375,0.42045103423646424,-0.5145720396054117,-0.6682450344535482,237.97000122070312,237.30737183816234,238.2028213465199,237.26779827267802,237.11412527782988,,,,,,,,,,,,,-0.27933249624662426,1.1416795750413655,0.610536338409717,,,,,,,,,,,,,,,
43,4,1,238.52000427246094,41,41043,238.79500579833984,237.8493776321411,237.58912375195098,237.78237031228343,0.7376339601775044,-0.27500152587890625,0.8638732006522787,-0.2079942060212261,-0.4682480862113607,238.52000427246094,237.50736878640453,238.6462435129357,237.5743761062622,237.31412222607207,,,,,,,,,,,,,-1.5343373790591244,-0.11332530777113448,-0.644468544402783,,,,,,,,,,,,,,,
43,4,1,239.07000732421875,41,41043,238.79500579833984,237.8493776321411,237.58912375195098,237.78237031228343,1.2876370119353169,0.27500152587890625,1.4138762524100912,0.3420088457365864,0.08175496554645179,239.07000732421875,238.05737183816234,239.19624656469352,238.12437915802002,237.86412527782988,,,,,,,,,,,,,-0.5443318858950618,0.876680185392928,0.3455369487612795,,,,,,,,,,,,,,,
44,4,1,238.1999969482422,41,41044,239.01000213623047,237.91624927520752,237.58912375195098,237.78237031228343,0.4176266359587544,-0.8100051879882813,0.47699423336712243,-0.6761262250641948,-1.0032517483207357,238.1999969482422,236.97236512429515,238.25936454565056,237.10624408721924,236.7791185639627,,,,,,,,,,,,,-1.1293309703677181,0.2916811009202718,-0.23946213571137676,,,,,,,,,,,,,,,
44,4,1,239.82000732421875,41,41044,239.01000213623047,237.91624927520752,237.58912375195098,237.78237031228343,2.037637011935317,0.8100051879882813,2.097004609343685,0.9438841509123677,0.6167586276558268,239.82000732421875,238.59237550027171,239.87937492162712,238.7262544631958,238.39912893993926,,,,,,,,,,,,,-0.949338294586468,0.4716737767015218,-0.059469459930126756,,,,,,,,,,,,,,,
45,4,1,239.77000427246094,41,41045,239.01000213623047,237.68687438964844,237.58912375195098,237.78237031228343,1.9876339601775044,0.7600021362304688,2.2763764431449545,0.6645062135954731,0.5667555758980143,239.77000427246094,238.5423724485139,240.0587467554284,238.4468765258789,238.34912588818145,,,,,,,,,,,,,0.015665672698688127,1.436677743986678,0.9055345073550295,,,,,,,,,,,,,,,
45,4,1,238.25,41,41045,239.01000213623047,237.68687438964844,237.58912375195098,237.78237031228343,0.4676296877165669,-0.7600021362304688,0.756372170684017,-0.8554980588654644,-0.9532486965629232,238.25,237.02236817605296,238.53874248296745,236.92687225341797,236.8291216157205,,,,,,,,,,,,,-2.0943349376528744,-0.6733228663648846,-1.2044661029965331,,,,,,,,,,,,,,,
46,4,1,239.35000610351562,41,41046,238.93500518798828,237.79374980926514,237.58912375195098,237.78237031228343,1.5676357912321919,0.41500091552734375,1.7495028545829427,0.42638041250904735,0.22175435519488929,239.35000610351562,238.19737122781078,239.53187316686638,238.20875072479248,238.00412466747832,,,,,,,,,,,,,-1.7293370738833431,-0.3083250025953532,-0.8394682392270018,,,,,,,,,,,,,,,
46,4,1,238.52000427246094,41,41046,238.93500518798828,237.79374980926514,237.58912375195098,237.78237031228343,0.7376339601775044,-0.41500091552734375,0.9195010235282553,-0.40362141854564015,-0.6082474758597982,238.52000427246094,237.3673693967561,238.7018713358117,237.3787488937378,237.17412283642363,,,,,,,,,,,,,-0.349332191070843,1.0716798802171468,0.5405366435854982,,,,,,,,,,,,,,,
47,4,1,237.9600067138672,41,41047,238.06999969482422,237.3268756866455,237.58912375195098,237.78237031228343,0.17763640158375438,-0.10999298095703125,0.8263775875541342,-0.5654876065949566,-0.3032395412894857,237.9600067138672,237.6723773313264,238.60874789983757,237.21688270568848,237.47913077099395,,,,,,,,,,,,,-0.5743306651919368,0.846681406096053,0.3155381694644045,,,,,,,,,,,,,,,
47,4,1,238.17999267578125,41,41047,238.06999969482422,237.3268756866455,237.58912375195098,237.78237031228343,0.3976223634978169,0.10999298095703125,1.0463635494681967,-0.34550164468089406,-0.08325357937542322,238.17999267578125,237.89236329324046,238.82873386175163,237.43686866760254,237.699116732908,,,,,,,,,,,,,-1.5043385997622494,-0.08332652847425948,-0.614469765105908,,,,,,,,,,,,,,,
48,4,1,238.6199951171875,41,41048,238.1699981689453,237.79000186920166,237.58912375195098,237.78237031228343,0.8376248049040669,0.4499969482421875,1.0232398083182943,0.45762850516041453,0.25675038790973304,238.6199951171875,238.23236726052562,238.80561012060173,238.23999881744385,238.03912070019317,,,,,,,,,,,,,-1.6793340221255306,-0.2583219508375407,-0.7894651874691893,,,,,,,,,,,,,,,
48,4,1,237.72000122070312,41,41048,238.1699981689453,237.79000186920166,237.58912375195098,237.78237031228343,-0.06236909158030812,-0.4499969482421875,0.12324591183391931,-0.44236539132396047,-0.643243508574642,237.72000122070312,237.33237336404125,237.90561622411735,237.34000492095947,237.1391268037088,,,,,,,,,,,,,-0.3993352428286555,1.0216768284593343,0.49053359182768574,,,,,,,,,,,,,,,
49,4,1,238.0800018310547,41,41049,238.7949981689453,238.10499954223633,237.58912375195098,237.78237031228343,0.2976315187712544,-0.714996337890625,0.16824884915081384,-0.39236710793773,-0.9082428982230795,238.0800018310547,237.0673739743928,237.95061916143425,237.3900032043457,236.87412741406035,,,,,,,,,,,,,-1.9443334117739681,-0.5233213404859782,-1.0544645771176269,,,,,,,,,,,,,,,
49,4,1,239.50999450683594,41,41049,238.7949981689453,238.10499954223633,237.58912375195098,237.78237031228343,1.7276241945525044,0.714996337890625,1.5982415249320638,1.03762556784352,0.5217497775581705,239.50999450683594,238.49736665017406,239.3806118372155,238.81999588012695,238.3041200898416,,,,,,,,,,,,,-0.134335853180218,1.2866762181077718,0.7555329814761232,,,,,,,,,,,,,,,
50,4,1,240.63999938964844,41,41050,238.38999938964844,238.1152962127415,237.58912375195098,237.78237031228343,2.8576290773650044,2.25,2.717949737239394,2.582925900458065,2.0567534396675455,240.63999938964844,240.03237031228343,240.50032004952283,240.3652962127415,239.83912375195098,,,,,,,,,,,,,-1.8731479504564987,-0.45213587916850884,-0.9832791158001574,,,,,,,,,,,,,,,
50,4,1,236.13999938964844,41,41050,238.38999938964844,238.1152962127415,237.58912375195098,237.78237031228343,-1.6423709226349956,-2.25,-1.782050262760606,-1.917074099541935,-2.4432465603324545,236.13999938964844,235.53237031228343,236.00032004952283,235.8652962127415,235.33912375195098,,,,,,,,,,,,,-0.20552131449771582,1.215490756790274,0.6843475201586254,,,,,,,,,,,,,,,
1,4,2,241.88999938964844,42,42001,241.25,237.54937362670898,238.09014859643125,237.78237031228343,4.107629077365004,0.6399993896484375,4.032847478791638,0.40700270407398875,0.9477776737962529,241.88999938964844,238.42236970193187,241.81521779107507,238.18937301635742,238.7301479860797,,,,,,,,,,,,,0.6972652515561181,1.0216768284593343,0.5088343730776767,,,,,,,,,,,,,,,
1,4,2,240.61000061035156,42,42001,241.25,237.54937362670898,238.09014859643125,237.78237031228343,2.8276302980681294,-0.6399993896484375,2.7528486994947627,-0.8729960752228863,-0.3322211055006221,240.61000061035156,237.142370922635,240.5352190117782,236.90937423706055,237.4501492067828,,,,,,,,,,,,,-0.5827335277407569,-0.2583219508375407,-0.7711644062191984,,,,,,,,,,,,,,,
2,4,2,238.99000549316406,42,42002,238.97000122070312,237.46264879301626,238.09014859643125,237.78237031228343,1.2076351808806294,0.0200042724609375,1.2195784159999903,-0.2997172468062388,0.3277825566087529,238.99000549316406,237.80237458474437,239.00194872828342,237.4826530654772,238.1101528688922,,,,,,,,,,,,,0.0772701343686181,0.4016817112718343,-0.11116074410982335,,,,,,,,,,,,,,,
2,4,2,238.9499969482422,42,42002,238.97000122070312,237.46264879301626,238.09014859643125,237.78237031228343,1.1676266359587544,-0.0200042724609375,1.1795698710781153,-0.3397257917281138,0.2877740116868779,238.9499969482422,237.7623660398225,238.96194018336155,237.44264452055532,238.0701443239703,,,,,,,,,,,,,0.03726158944674309,0.3616731663499593,-0.15116928903169838,,,,,,,,,,,,,,,
3,4,2,239.10000610351562,42,42003,239.375,238.0143756866455,238.09014859643125,237.78237031228343,1.3176357912321919,-0.274993896484375,0.7778521327223018,-0.04298852212230031,0.032784387663440384,239.10000610351562,237.50737641579906,238.56022244500573,237.73938179016113,237.81515469994687,,,,,,,,,,,,,-0.2177280345766944,0.10668354232652177,-0.40615891305513585,,,,,,,,,,,,,,,
3,4,2,239.64999389648437,42,42003,239.375,238.0143756866455,238.09014859643125,237.78237031228343,1.8676235842009419,0.274993896484375,1.3278399256910518,0.5069992708464497,0.5827721806321904,239.64999389648437,238.0573642087678,239.11021023797448,238.28936958312988,238.36514249291562,,,,,,,,,,,,,0.33225975839205557,0.6566713352952718,0.14382887991361415,,,,,,,,,,,,,,,
4,4,2,238.9600067138672,42,42004,238.61500549316406,237.57937622070312,238.09014859643125,237.78237031228343,1.1776364015837544,0.345001220703125,1.0728522090162471,0.14200712912281688,0.6527795048509404,238.9600067138672,238.12737153298656,238.85522252129968,237.92437744140625,238.43514981713437,,,,,,,,,,,,,0.40226708261080557,0.7266786595140218,0.21383620413236415,,,,,,,,,,,,,,,
4,4,2,238.27000427246094,42,42004,238.61500549316406,237.57937622070312,238.09014859643125,237.78237031228343,0.4876339601775044,-0.345001220703125,0.3828497676099971,-0.5479953122834331,-0.037222936555309616,238.27000427246094,237.4373690915803,238.16522007989343,237.234375,237.74514737572812,,,,,,,,,,,,,-0.28773535879544443,0.036676218107771774,-0.47616623727388585,,,,,,,,,,,,,,,
5,4,2,239.00999450683594,42,42005,238.90499877929687,237.79937648773193,238.09014859643125,237.78237031228343,1.2276241945525044,0.1049957275390625,0.9028397349561885,0.12200190298756297,0.4127740116868779,239.00999450683594,237.8873660398225,238.68521004723962,237.904372215271,238.1951443239703,,,,,,,,,,,,,0.1622615894467431,0.4866731663499593,-0.02616928903169835,,,,,,,,,,,,,,,
5,4,2,238.8000030517578,42,42005,238.90499877929687,237.79937648773193,238.09014859643125,237.78237031228343,1.0176327394743794,-0.1049957275390625,0.6928482798780635,-0.08798955209056203,0.20278255660875288,238.8000030517578,237.67737458474437,238.4752185921615,237.69438076019287,237.9851528688922,,,,,,,,,,,,,-0.04772986563138191,0.2766817112718343,-0.23616074410982338,,,,,,,,,,,,,,,
6,4,2,238.22000122070312,42,42006,238.66000366210937,237.80750179290771,238.09014859643125,237.78237031228343,0.4376309084196919,-0.44000244140625,0.10472114364759477,-0.4148709607819683,-0.13222415725843462,238.22000122070312,237.34236787087718,237.88709145593103,237.36749935150146,237.650146155025,,,,,,,,,,,,,-0.38273657949856943,-0.058325002595353226,-0.5711674579770109,,,,,,,,,,,,,,,
6,4,2,239.10000610351562,42,42006,238.66000366210937,237.80750179290771,238.09014859643125,237.78237031228343,1.3176357912321919,0.44000244140625,0.9847260264600948,0.4651339220305317,0.7477807255540654,239.10000610351562,238.22237275368968,238.76709633874353,238.24750423431396,238.5301510378375,,,,,,,,,,,,,0.49726830331393057,0.8216798802171468,0.30883742483548915,,,,,,,,,,,,,,,
7,4,2,239.38999938964844,42,42007,239.91500091552734,237.69375038146973,238.09014859643125,237.78237031228343,1.6076290773650044,-0.5250015258789063,1.3884707240308956,-0.6136214566926128,-0.21722324173109087,239.38999938964844,237.25736878640453,239.17084103631433,237.16874885559082,237.56514707055234,,,,,,,,,,,,,-0.4677356639712257,-0.14332408706800948,-0.6561665424496671,,,,,,,,,,,,,,,
7,4,2,240.44000244140625,42,42007,239.91500091552734,237.69375038146973,238.09014859643125,237.78237031228343,2.657632129122817,0.5250015258789063,2.438473775788708,0.4363815950651997,0.8327798100267216,240.44000244140625,238.30737183816234,240.22084408807214,238.21875190734863,238.61515012231015,,,,,,,,,,,,,0.5822673877865868,0.906678964689803,0.3938365093081454,,,,,,,,,,,,,,,
8,4,2,241.0500030517578,42,42008,240.09000396728516,238.07125091552734,238.09014859643125,237.78237031228343,3.2676327394743794,0.9599990844726563,2.6709738520826534,1.2488796877165669,1.2677773686204716,241.0500030517578,238.7423693967561,240.4533441643661,239.03125,239.0501476809039,,,,,,,,,,,,,1.017264946380337,1.341676523283553,0.8288340679018954,,,,,,,,,,,,,,,
8,4,2,239.1300048828125,42,42008,240.09000396728516,238.07125091552734,238.09014859643125,237.78237031228343,1.3476345705290669,-0.9599990844726563,0.7509756831373409,-0.6711184812287456,-0.6522208003248409,239.1300048828125,236.82237122781078,238.53334599542077,237.1112518310547,237.1301495119586,,,,,,,,,,,,,-0.9027332225649757,-0.5783216456617595,-1.0911641010434172,,,,,,,,,,,,,,,
9,4,2,239.10000610351562,42,42009,239.6550064086914,237.8162498474121,238.09014859643125,237.78237031228343,1.3176357912321919,-0.5550003051757813,0.9759779719557002,-0.521120770047105,-0.24722202102796587,239.10000610351562,237.22737000710765,238.75834828423913,237.26124954223633,237.53514829125547,,,,,,,,,,,,,-0.4977344432681007,-0.17332286636488448,-0.6861653217465421,,,,,,,,,,,,,,,
9,4,2,240.2100067138672,42,42009,239.6550064086914,237.8162498474121,238.09014859643125,237.78237031228343,2.4276364015837544,0.5550003051757813,2.0859785823072627,0.5888798403044575,0.8627785893235966,240.2100067138672,238.33737061745921,239.8683488945907,238.3712501525879,238.64514890160703,,,,,,,,,,,,,0.6122661670834618,0.936677743986678,0.4238352886050204,,,,,,,,,,,,,,,
10,4,2,239.1199951171875,42,42010,239.0199966430664,237.64500045776367,238.09014859643125,237.78237031228343,1.3376248049040669,0.09999847412109375,1.1672163752760127,-0.0373713803986675,0.40777675826890913,239.1199951171875,237.88236878640453,238.94958668755945,237.74499893188477,238.19014707055234,,,,,,,,,,,,,0.15726433602877435,0.4816759129319905,-0.0311665424496671,,,,,,,,,,,,,,,
10,4,2,238.9199981689453,42,42010,239.0199966430664,237.64500045776367,238.09014859643125,237.78237031228343,1.1376278566618794,-0.09999847412109375,0.9672194270338252,-0.237368328640855,0.20777981002672163,238.9199981689453,237.68237183816234,238.74958973931726,237.54500198364258,237.99015012231015,,,,,,,,,,,,,-0.04273261221341316,0.281678964689803,-0.23116349069185463,,,,,,,,,,,,,,,
11,4,2,239.77999877929687,42,42011,239.06500244140625,237.69812679290771,238.09014859643125,237.78237031228343,1.9976284670134419,0.714996337890625,1.7740937022413448,0.6307528185149067,1.0227746220384404,239.77999877929687,238.49736665017406,239.55646401452478,238.41312313079834,238.80514493432187,,,,,,,,,,,,,0.7722621997983056,1.0966737767015218,0.5838313213198642,,,,,,,,,,,,,,,
11,4,2,238.35000610351562,42,42011,239.06500244140625,237.69812679290771,238.09014859643125,237.78237031228343,0.5676357912321919,-0.714996337890625,0.34410102646009477,-0.7992398572663433,-0.4072180537428096,238.35000610351562,237.0673739743928,238.12647133874353,236.9831304550171,237.37515225854062,,,,,,,,,,,,,-0.6577304759829444,-0.3333188990797282,-0.8461613544613859,,,,,,,,,,,,,,,
12,4,2,238.60000610351562,42,42012,238.7100067138672,237.7437515258789,238.09014859643125,237.78237031228343,0.8176357912321919,-0.1100006103515625,0.5484762934889034,-0.14861939675608937,0.19777767379625288,238.60000610351562,237.67236970193187,238.33084660577234,237.63375091552734,237.9801479860797,,,,,,,,,,,,,-0.05273474844388191,0.2716768284593343,-0.24116562692232338,,,,,,,,,,,,,,,
12,4,2,238.82000732421875,42,42012,238.7100067138672,237.7437515258789,238.09014859643125,237.78237031228343,1.0376370119353169,0.1100006103515625,0.7684775141920284,0.07138182394703563,0.4177788944993779,238.82000732421875,237.892370922635,238.55084782647546,237.85375213623047,238.2001492067828,,,,,,,,,,,,,0.1672664722592431,0.4916780491624593,-0.02116440621919835,,,,,,,,,,,,,,,
13,4,2,238.3000030517578,42,42013,237.28500366210937,237.79514829710558,238.09014859643125,237.78237031228343,0.5176327394743794,1.0149993896484375,0.19707647050441324,1.0277773744705883,1.3227776737962529,238.3000030517578,238.79736970193187,237.97944678278785,238.81014768675402,239.1051479860797,,,,,,,,,,,,,1.072265251556118,1.3966768284593343,0.8838343730776767,,,,,,,,,,,,,,,
13,4,2,236.27000427246094,42,42013,237.28500366210937,237.79514829710558,238.09014859643125,237.78237031228343,-1.5123660398224956,-1.0149993896484375,-1.8329223087924618,-1.0022214048262867,-0.7072211055006221,236.27000427246094,236.767370922635,235.94944800349097,236.78014890745715,237.0751492067828,,,,,,,,,,,,,-0.957733527740757,-0.6333219508375408,-1.1461644062191985,,,,,,,,,,,,,,,
14,4,2,236.8800048828125,42,42014,237.06999969482422,238.12437343597412,238.09014859643125,237.78237031228343,-0.9023654294709331,-0.18999481201171875,-1.5521468373094365,0.15200831167896922,0.11778347213609663,236.8800048828125,237.59237550027171,236.230223474974,237.9343786239624,237.90015378441953,,,,,,,,,,,,,-0.13272895010403815,0.19168262679917802,-0.3211598285824796,,,,,,,,,,,,,,,
14,4,2,237.25999450683594,42,42014,237.06999969482422,238.12437343597412,238.09014859643125,237.78237031228343,-0.5223758054474956,0.18999481201171875,-1.172157213285999,0.5319979357024067,0.49777309615953413,237.25999450683594,237.97236512429515,236.61021309899743,238.31436824798584,238.28014340844297,,,,,,,,,,,,,0.24726067391939935,0.5716722508226155,0.0588297954409579,,,,,,,,,,,,,,,
15,4,2,237.10000610351562,42,42015,236.76000213623047,237.86812686920166,238.09014859643125,237.78237031228343,-0.6823642087678081,0.34000396728515625,-1.0758990498338505,0.4257605242033833,0.6477822514329716,237.10000610351562,238.1223742795686,236.70647126244958,238.20813083648682,238.4301525637164,,,,,,,,,,,,,0.3972698291928368,0.721681406096053,0.2088389507143954,,,,,,,,,,,,,,,
15,4,2,236.4199981689453,42,42015,236.76000213623047,237.86812686920166,238.09014859643125,237.78237031228343,-1.3623721433381206,-0.34000396728515625,-1.755906984404163,-0.2542474103669292,-0.032225683137340866,236.4199981689453,237.44236634499828,236.02646332787927,237.5281229019165,237.7501446291461,,,,,,,,,,,,,-0.2827381053774757,0.041673471525740524,-0.4711689838559171,,,,,,,,,,,,,,,
16,4,2,236.10000610351562,42,42016,236.36000061035156,237.70312404632568,238.09014859643125,237.78237031228343,-1.6823642087678081,-0.2599945068359375,-1.910896226957874,-0.33924077279368703,0.047783777311877884,236.10000610351562,237.5223758054475,235.87147408532556,237.44312953948975,237.8301540895953,,,,,,,,,,,,,-0.2027286449282569,0.12168293197495927,-0.39115952340669835,,,,,,,,,,,,,,,
16,4,2,236.6199951171875,42,42016,236.36000061035156,237.70312404632568,238.09014859643125,237.78237031228343,-1.1623751950959331,0.2599945068359375,-1.390907213285999,0.18074824087818797,0.5677727909837529,236.6199951171875,238.04236481911937,236.39146309899743,237.96311855316162,238.3501431032672,,,,,,,,,,,,,0.31726036874361807,0.6416719456468343,0.12882949026517665,,,,,,,,,,,,,,,
17,4,2,235.64999389648437,42,42017,235.76499938964844,238.15499877929687,238.09014859643125,237.78237031228343,-2.132376415799058,-0.1150054931640625,-2.8127831669603154,0.2576229738493794,0.19277279098375288,235.64999389648437,237.66736481911937,234.96958714532312,238.0399932861328,237.9751431032672,,,,,,,,,,,,,-0.05773963125638191,0.2666719456468343,-0.24617050973482338,,,,,,,,,,,,,,,
17,4,2,235.8800048828125,42,42017,235.76499938964844,238.15499877929687,238.09014859643125,237.78237031228343,-1.9023654294709331,0.1150054931640625,-2.5827721806321904,0.4876339601775044,0.4227837773118779,235.8800048828125,237.8973758054475,235.19959813165124,238.27000427246094,238.2051540895953,,,,,,,,,,,,,0.1722713550717431,0.4966829319749593,-0.01615952340669835,,,,,,,,,,,,,,,
