"TIME","FACTOR 1","FACTOR 2","Y","PDC RSG","PDCxT RSG","YBAR(k,t)","YBAR(.t)","YBAR(k.)","YBAR","R1","R2","R3","R4","R5","RCR1","RCR2","RCR3","RCR4","RCR5","PDC ID","PDC MAIN EFFECTS","PT ID","PT MAIN EFFECTS","PDCxPT ID","PDCxPT INTERACTION EFFECTS","F1 ID","F1 MAIN EFFECT","F2 ID","F2 MAIN EFFECT","F1xF2 ID","F1xF2 INTERACTION EFFECT","F1 MAIN EFFECTS","F2 MAIN EFFECTS","F1xF2 INTERACTION EFFECTS","TAGUCHI COMPONENT","TAGUCHI LOSS","PERCENT CONTRIBUTION TO LOSS","LOSS FUNCTION LABELS","TAGUCHI-COMPONENT","TAGUCHI-LOSS","PERCENT-CONTRIBUTION TO LOSS","LOSS-FUNCTION LABELS","VAS MU ESTIMATE","GLM MU ESTIMATE PDCxT","GLM MU ESTIMATE F1-F2","VAS PDC AND PT ESTIMATES","GLM PDC AND PT ESTIMATES","VAS F1,F2 AND F1xF2 ESTIMATES","GLM F1,F2 AND F1xF2 ESTIMATES"
16,3,2,238.27000427246094,32,32016,238.27000427246094,237.71875190734863,236.97524732079648,237.78237031228343,0.4876339601775044,0,1.3583753565992538,1.2947569516644535,0.5512523651123047,238.27000427246094,237.78237031228343,239.1407456688827,239.0771272639479,238.33362267739574,,,,,32016,1.3583753565992538,,,,,,,0.9980702330343926,1.0042440795898437,1.0040627891240765,,,,,,,,,,,,,,,
17,3,2,238.5399932861328,32,32017,238.5399932861328,238.00875091552734,236.97524732079648,237.78237031228343,0.7576229738493794,0,1.3383653620924179,1.5647459653363285,0.5312423706054688,238.5399932861328,237.78237031228343,239.12073567437585,239.34711627761976,238.3136126828889,,,,,32017,1.3383653620924179,,,,,,,1.108080380129119,1.1142542266845703,1.114072936218803,,,,,,,,,,,,,,,
18,3,2,239.08999633789063,32,32018,239.08999633789063,237.62374877929687,236.97524732079648,237.78237031228343,1.3076260256071919,0,2.273370550080699,2.114749017094141,1.46624755859375,239.08999633789063,237.78237031228343,240.05574086236413,239.89711932937757,239.24861787087718,,,,,32018,2.273370550080699,,,,,,,1.5230812956564628,1.529255142211914,1.5290738517461469,,,,,,,,,,,,,,,
19,3,2,237.85000610351562,32,32019,237.85000610351562,237.7199993133545,236.97524732079648,237.78237031228343,0.06763579123219188,0,0.9371297816480819,0.874758782719141,0.1300067901611328,237.85000610351562,237.78237031228343,238.71950009393152,238.65712909500257,237.91237710244457,,,,,32019,0.9371297816480819,,,,,,,0.6868252684347832,0.6929991149902344,0.6928178245244672,,,,,,,,,,,,,,,
20,3,2,237.9600067138672,32,32020,237.9600067138672,237.57000160217285,236.97524732079648,237.78237031228343,0.17763640158375438,0,1.197128103181285,0.9847593930707035,0.39000511169433594,237.9600067138672,237.78237031228343,238.97949841546472,238.76712970535414,238.17237542397777,,,,,32020,1.197128103181285,,,,,,,0.8068242003195488,0.812998046875,0.8128167564092328,,,,,,,,,,,,,,,
21,3,2,237.9600067138672,32,32021,237.9600067138672,237.69250106811523,236.97524732079648,237.78237031228343,0.17763640158375438,0,1.0746286372389022,0.9847593930707035,0.2675056457519531,237.9600067138672,237.78237031228343,238.85699894952234,238.76712970535414,238.0498759580354,,,,,32021,1.0746286372389022,,,,,,,0.964323513674041,0.9704973602294922,0.970316069763725,,,,,,,,,,,,,,,
22,3,2,237.58999633789063,32,32022,237.58999633789063,237.7037525177002,236.97524732079648,237.78237031228343,-0.19237397439280812,0,0.6933668116773788,0.614749017094141,-0.11375617980957031,237.58999633789063,237.78237031228343,238.4757371239608,238.39711932937757,237.66861413247386,,,,,32022,0.6933668116773788,,,,,,,0.11307572619845507,0.1192495727539063,0.1190682822881391,,,,,,,,,,,,,,,
23,3,2,237.77000427246094,32,32023,237.77000427246094,237.67500114440918,236.97524732079648,237.78237031228343,-0.012366039822495623,0,0.9021261195387069,0.7947569516644535,0.09500312805175781,237.77000427246094,237.78237031228343,238.68449643182214,238.5771272639479,237.8773734403352,,,,,32023,0.9021261195387069,,,,,,,0.9118313719504082,0.9180052185058594,0.9178239280400922,,,,,,,,,,,,,,,
24,3,2,238.08999633789062,32,32024,238.08999633789062,237.81250190734863,236.97524732079648,237.78237031228343,0.3076260256071919,0,1.0846174220289413,1.114749017094141,0.2774944305419922,238.08999633789062,237.78237031228343,238.86698773431237,238.89711932937757,238.05986474282543,,,,,32024,1.0846174220289413,,,,,,,0.3343281676047051,0.3405020141601563,0.3403207236943891,,,,,,,,,,,,,,,
25,3,2,237.5,32,32025,237.5,237.72904667050517,236.97524732079648,237.78237031228343,-0.2823703122834331,0,0.5780763209817792,0.524752679203516,-0.2290466705051699,237.5,237.78237031228343,238.3604466332652,238.30712299148695,237.55332364177826,,,,,32025,0.5780763209817792,,,,,,,-0.7098499453778023,-0.7036760988223512,-0.7038573892881184,,,,,,,,,,,,,,,
26,3,2,235.3699951171875,32,32026,235.3699951171875,237.86124992370605,236.97524732079648,237.78237031228343,-2.412375195095933,0,-1.6841318150316056,-1.605252203608984,-2.4912548065185547,235.3699951171875,237.78237031228343,236.09823849725183,236.17711810867445,235.29111550576488,,,,,32026,-1.6841318150316056,,,,,,,0.3755764891379082,0.3817503356933594,0.3815690452275922,,,,,,,,,,,,,,,
27,3,2,236.14999389648437,32,32027,236.14999389648437,237.9412498474121,236.97524732079648,237.78237031228343,-1.6323764157990581,0,-0.9841329594407853,-0.825253424312109,-1.7912559509277344,236.14999389648437,237.78237031228343,236.79823735284265,236.95711688797132,235.9911143613557,,,,,32027,-0.9841329594407853,,,,,,,0.1955704619162285,0.20174430847167973,0.20156301800591253,,,,,,,,,,,,,,,
28,3,2,236.85000610351562,32,32028,236.85000610351562,238.30749702453613,236.97524732079648,237.78237031228343,-0.9323642087678081,0,-0.6503679295335587,-0.12524121728085902,-1.4574909210205078,236.85000610351562,237.78237031228343,237.13200238274987,237.65712909500257,236.32487939126293,,,,,32028,-0.6503679295335587,,,,,,,0.6493306090109551,0.6555044555664062,0.655323165100639,,,,,,,,,,,,,,,
29,3,2,237.49000549316406,32,32029,237.49000549316406,237.5500030517578,236.97524732079648,237.78237031228343,-0.2923648191193706,0,0.7471254328931991,0.5147581723675785,-0.05999755859375,237.49000549316406,237.78237031228343,238.52949574517663,238.297128484651,237.72237275368968,,,,,32029,0.7471254328931991,,,,,,,1.4268288542502128,1.433002700805664,1.4328214103398969,,,,,,,,,,,,,,,
30,3,2,236.44000244140625,32,32030,236.44000244140625,238.1862506866455,236.97524732079648,237.78237031228343,-1.3423678708771831,0,-0.9391252537523087,-0.535244879390234,-1.7462482452392578,236.44000244140625,237.78237031228343,236.84324505853112,237.2471254328932,236.03612206704418,,,,,32030,-0.9391252537523087,,,,,,,1.550575726198455,1.5567495727539062,1.556568282288139,,,,,,,,,,,,,,,
31,3,2,231.8300018310547,32,32031,231.8300018310547,237.5887508392334,236.97524732079648,237.78237031228343,-5.952368481228746,0,-4.951626016691762,-5.1452454897417965,-5.758749008178711,231.8300018310547,237.78237031228343,232.83074429559167,232.63712482254164,232.02362130410472,,,,,32031,-4.951626016691762,,,,,,,1.3180737425558768,1.3242475891113281,1.324066298645561,,,,,,,,,,,,,,,
32,3,2,236.1999969482422,32,32032,236.1999969482422,237.81749725341797,236.97524732079648,237.78237031228343,-1.5823733640412456,0,-0.8103773136888322,-0.7752503725542965,-1.6175003051757813,236.1999969482422,237.78237031228343,236.9719929985946,237.00711993972914,236.16487000710765,,,,,32032,-0.8103773136888322,,,,,,,-0.030667788816193364,-0.02449394226074214,-0.024675232726509344,,,,,,,,,,,,,,,
33,3,2,235.24000549316406,32,32033,235.24000549316406,238.20374870300293,236.97524732079648,237.78237031228343,-2.5423648191193706,0,-2.156620218351918,-1.7352418276324215,-2.963743209838867,235.24000549316406,237.78237031228343,235.62575009393152,236.047128484651,234.81862710244457,,,,,32033,-2.156620218351918,,,,,,,1.123074047731658,1.1292478942871094,1.1290666038213422,,,,,,,,,,,,,,,
34,3,2,235.92999267578125,32,32034,235.92999267578125,238.10624885559082,236.97524732079648,237.78237031228343,-1.8523776365021831,0,-1.3691331883226212,-1.045254645015234,-2.1762561798095703,235.92999267578125,237.78237031228343,236.4132371239608,236.7371156672682,235.60611413247386,,,,,32034,-1.3691331883226212,,,,,,,0.7705769469015801,0.7767507934570312,0.776569502991264,,,,,,,,,,,,,,,
35,3,2,234.86000061035156,32,32035,234.86000061035156,237.7324981689453,236.97524732079648,237.78237031228343,-2.9223697019318706,0,-2.065374567106801,-2.1152467104449215,-2.87249755859375,234.86000061035156,237.78237031228343,235.71699574517663,235.6671236018385,234.90987275368968,,,,,32035,-2.065374567106801,,,,,,,0.9643349577658379,0.970508804321289,0.9703275138555219,,,,,,,,,,,,,,,
36,3,2,234.89999389648437,32,32036,234.89999389648437,237.7824993133545,236.97524732079648,237.78237031228343,-2.882376415799058,0,-2.075382425383168,-2.075253424312109,-2.882505416870117,234.89999389648437,237.78237031228343,235.70698788690027,235.70711688797132,234.89986489541332,,,,,32036,-2.075382425383168,,,,,,,0.8143277098410332,0.8205015563964844,0.8203202659307172,,,,,,,,,,,,,,,
37,3,2,235.67999267578125,32,32037,235.67999267578125,237.78874969482422,236.97524732079648,237.78237031228343,-2.102377636502183,0,-1.3016340275560196,-1.295254645015234,-2.1087570190429687,235.67999267578125,237.78237031228343,236.4807362847274,236.4871156672682,235.67361329324046,,,,,32037,-1.3016340275560196,,,,,,,0.5580773283713066,0.5642511749267578,0.5640698844609906,,,,,,,,,,,,,,,
38,3,2,235.52999877929687,32,32038,235.52999877929687,237.7800006866455,236.97524732079648,237.78237031228343,-2.252371532986558,0,-1.4428789158616837,-1.445248541499609,-2.250001907348633,235.52999877929687,237.78237031228343,236.33949139642175,236.33712177078382,235.5323684049348,,,,,32038,-1.4428789158616837,,,,,,,0.8868184019797051,0.8929922485351562,0.892810958069389,,,,,,,,,,,,,,,
39,3,2,235.89999389648437,32,32039,235.89999389648437,237.7012481689453,236.97524732079648,237.78237031228343,-1.8823764157990581,0,-0.9941312809739884,-1.075253424312109,-1.8012542724609375,235.89999389648437,237.78237031228343,236.78823903130944,236.70711688797132,235.9811160398225,,,,,32039,-0.9941312809739884,,,,,,,0.7955727507345879,0.801746597290039,0.8015653068242719,,,,,,,,,,,,,,,
40,3,2,237.6999969482422,32,32040,237.6999969482422,238.24809044184036,236.97524732079648,237.78237031228343,-0.08237336404124562,0,0.2590294978887755,0.7247496274457035,-0.5480934935981736,237.6999969482422,237.78237031228343,238.0413998101722,238.50711993972914,237.23427681868526,,,,,32040,0.2590294978887755,,,,,,,0.16872864678485178,0.174902493340303,0.1747212028745358,,,,,,,,,,,,,,,
41,3,2,237.75999450683594,32,32041,237.75999450683594,238.13125038146973,236.97524732079648,237.78237031228343,-0.022375805447495623,0,0.43586711685316004,0.7847471860394535,-0.37125587463378906,237.75999450683594,237.78237031228343,238.2182374291366,238.5671174983229,237.41111443764964,,,,,32041,0.43586711685316004,,,,,,,0.2855687071554863,0.29174255371093755,0.29156126324517034,,,,,,,,,,,,,,,
42,3,2,234.3699951171875,32,32042,234.3699951171875,237.57875061035156,236.97524732079648,237.78237031228343,-3.412375195095933,0,-2.4016325016771134,-2.605252203608984,-3.2087554931640625,234.3699951171875,237.78237031228343,235.38073781060632,235.17711810867445,234.57361481911937,,,,,32042,-2.4016325016771134,,,,,,,1.4980721403830253,1.5042459869384766,1.5040646964727094,,,,,,,,,,,,,,,
43,3,2,239.11000061035156,32,32043,239.11000061035156,238.16875076293945,236.97524732079648,237.78237031228343,1.3276302980681294,0,1.7483728388990585,2.1347532895550785,0.9412498474121094,239.11000061035156,237.78237031228343,239.5307431511825,239.9171236018385,238.72362015969554,,,,,32043,1.7483728388990585,,,,,,,0.7480683256857598,0.7542421722412109,0.7540608817754437,,,,,,,,,,,,,,,
44,3,2,238.67999267578125,32,32044,238.67999267578125,237.55500030517578,236.97524732079648,237.78237031228343,0.8976223634978169,0,1.9321153620924179,1.704745354984766,1.1249923706054687,238.67999267578125,237.78237031228343,239.71448567437585,239.4871156672682,238.9073626828889,,,,,32044,1.9321153620924179,,,,,,,1.4618248869650565,1.4679987335205078,1.4678174430547406,,,,,,,,,,,,,,,
45,3,2,239.02000427246094,32,32045,239.02000427246094,237.87750244140625,236.97524732079648,237.78237031228343,1.2376339601775044,0,1.9496248225416366,2.0447569516644535,1.1425018310546875,239.02000427246094,237.78237031228343,239.73199513482507,239.8271272639479,238.92487214333812,,,,,32045,1.9496248225416366,,,,,,,1.3493294646017753,1.3555033111572266,1.3553220206914594,,,,,,,,,,,,,,,
46,3,2,238.05999755859375,32,32046,238.05999755859375,237.68999862670898,236.97524732079648,237.78237031228343,0.2776272463103169,0,1.1771219233717147,1.084750237797266,0.3699989318847656,238.05999755859375,237.78237031228343,238.95949223565515,238.8671205500807,238.1523692441682,,,,,32046,1.1771219233717147,,,,,,,1.056822292970916,1.0629961395263672,1.0628148490606,,,,,,,,,,,,,,,
47,3,2,238.08999633789062,32,32047,238.08999633789062,237.30124855041504,236.97524732079648,237.78237031228343,0.3076260256071919,0,1.595870778962535,1.114749017094141,0.7887477874755859,238.08999633789062,237.78237031228343,239.37824109124597,238.89711932937757,238.57111809975902,,,,,32047,1.595870778962535,,,,,,,0.5755772520773613,0.5817510986328125,0.5815698081670453,,,,,,,,,,,,,,,
48,3,2,237.61000061035156,32,32048,237.61000061035156,237.75125122070312,236.97524732079648,237.78237031228343,-0.17236970193187062,0,0.6658723811353866,0.6347532895550785,-0.1412506103515625,237.61000061035156,237.78237031228343,238.44824269341882,238.4171236018385,237.64111970193187,,,,,32048,0.6658723811353866,,,,,,,0.8955788542502129,0.901752700805664,0.9015714103398969,,,,,,,,,,,,,,,
49,3,2,238.3800048828125,32,32049,238.3800048828125,237.63250160217285,236.97524732079648,237.78237031228343,0.5976345705290669,0,1.5546262721265975,1.404757562016016,0.7475032806396484,238.3800048828125,237.78237031228343,239.33699658441003,239.18712787429945,238.52987359292308,,,,,32049,1.5546262721265975,,,,,,,0.9043278624289238,0.910501708984375,0.9103204185186078,,,,,,,,,,,,,,,
50,3,2,237.88999938964844,32,32050,237.88999938964844,237.75500106811523,236.97524732079648,237.78237031228343,0.10762907736500438,0,0.9421213130201522,0.9147520688519535,0.13499832153320313,237.88999938964844,237.78237031228343,238.72449162530359,238.6971223811354,237.91736863381664,,,,,32050,0.9421213130201522,,,,,,,0.841825955080291,0.8479998016357422,0.847818511169975,,,,,,,,,,,,,,,
51,3,2,237.60000610351562,32,32051,237.60000610351562,237.72875213623047,236.97524732079648,237.78237031228343,-0.18236420876780812,0,0.6783769587721054,0.624758782719141,-0.12874603271484375,237.60000610351562,237.78237031228343,238.46074727105554,238.40712909500257,237.6536242795686,,,,,32051,0.6783769587721054,,,,,,,0.24807976977755664,0.25425361633300786,0.25407232586724066,,,,,,,,,,,,,,,
52,3,2,235.24000549316406,32,32052,235.24000549316406,237.8375015258789,236.97524732079648,237.78237031228343,-2.5423648191193706,0,-1.7903730412278946,-1.7352418276324215,-2.5974960327148437,235.24000549316406,237.78237031228343,235.99199727105554,236.047128484651,235.1848742795686,,,,,32052,-1.7903730412278946,,,,,,,2.009325497316619,2.0154993438720705,2.015318053406303,,,,,,,,,,,,,,,
53,3,2,230.30999755859375,32,32053,230.30999755859375,237.29124641418457,236.97524732079648,237.78237031228343,-7.472372753689683,0,-6.174125864103871,-6.665249762202734,-6.98124885559082,230.30999755859375,237.78237031228343,231.60824444817956,231.1171205500807,230.8011214566926,,,,,32053,-6.174125864103871,,,,,,,2.2855763365500175,2.291750183105469,2.2915688926397015,,,,,,,,,,,,,,,
54,3,2,238.39999389648437,32,32054,238.39999389648437,238.30249786376953,236.97524732079648,237.78237031228343,0.6176235842009419,0,0.9046190242017929,1.424746575687891,0.09749603271484375,238.39999389648437,237.78237031228343,238.68698933648523,239.20711688797132,237.87986634499828,,,,,32054,0.9046190242017929,,,,,,,0.9143242766134941,0.9204981231689453,0.9203168327031781,,,,,,,,,,,,,,,
55,3,2,238.72000122070312,32,32055,238.72000122070312,237.54749870300293,236.97524732079648,237.78237031228343,0.9376309084196919,0,1.9796255091871444,1.744753899906641,1.1725025177001953,238.72000122070312,237.78237031228343,239.76199582147058,239.52712421219007,238.95487282998363,,,,,32055,1.9796255091871444,,,,,,,0.7293209959738457,0.7354948425292969,0.7353135520635297,,,,,,,,,,,,,,,
56,3,2,238.3800048828125,32,32056,238.3800048828125,237.86374855041504,236.97524732079648,237.78237031228343,0.5976345705290669,0,1.32337932388441,1.404757562016016,0.5162563323974609,238.3800048828125,237.78237031228343,239.10574963616784,239.18712787429945,238.2986266446809,,,,,32056,1.32337932388441,,,,,,,0.3330845762961113,0.33925842285156255,0.33907713238579534,,,,,,,,,,,,,,,
57,3,2,237.92999267578125,32,32057,237.92999267578125,237.60000038146973,236.97524732079648,237.78237031228343,0.14762236349781688,0,1.1371152857984725,0.954745354984766,0.32999229431152344,237.92999267578125,237.78237031228343,238.9194855980819,238.7371156672682,238.11236260659496,,,,,32057,1.1371152857984725,,,,,,,0.3168187071554863,0.32299255371093755,0.32281126324517034,,,,,,,,,,,,,,,
58,3,2,237.94000244140625,32,32058,237.94000244140625,238.00625038146973,236.97524732079648,237.78237031228343,0.15763212912281688,0,0.7408750514234725,0.964755120609766,-0.06624794006347656,237.94000244140625,237.78237031228343,238.5232453637069,238.7471254328932,237.71612237221996,,,,,32058,0.7408750514234725,,,,,,,0.15057420031954882,0.15674804687500005,0.15656675640923284,,,,,,,,,,,,,,,
59,3,2,238.1699981689453,32,32059,238.1699981689453,237.73624992370605,236.97524732079648,237.78237031228343,0.3876278566618794,0,1.240871236726207,1.1947508481488285,0.4337482452392578,238.1699981689453,237.78237031228343,239.02324154900964,238.97712116043226,238.2161185575227,,,,,32059,1.240871236726207,,,,,,,0.9005703856222832,0.9067442321777344,0.9065629417119672,,,,,,,,,,,,,,,
60,3,2,237.83999633789062,32,32060,237.83999633789062,237.47250175476074,236.97524732079648,237.78237031228343,0.05762602560719188,0,1.174617574616832,0.864749017094141,0.3674945831298828,237.83999633789062,237.78237031228343,238.95698788690027,238.64711932937757,238.14986489541332,,,,,32060,1.174617574616832,,,,,,,0.0843319823019707,0.09050582885742192,0.09032453839165472,,,,,,,,,,,,,,,
61,3,2,237.99000549316406,32,32061,237.99000549316406,237.87499809265137,236.97524732079648,237.78237031228343,0.20763518088062938,0,0.9221303919996444,1.0147581723675785,0.11500740051269531,237.99000549316406,237.78237031228343,238.70450070428308,238.797128484651,237.89737771279613,,,,,32061,0.9221303919996444,,,,,,,0.6518216063254082,0.6579954528808594,0.6578141624150922,,,,,,,,,,,,,,,
62,3,2,237.41000366210937,32,32062,237.41000366210937,237.4537525177002,236.97524732079648,237.78237031228343,-0.3723666501740581,0,0.7633741358961288,0.434756341312891,-0.04374885559082031,237.41000366210937,237.78237031228343,238.54574444817956,238.21712665359632,237.7386214566926,,,,,32062,0.7633741358961288,,,,,,,0.10308121936251757,0.1092550659179688,0.1090737754522016,,,,,,,,,,,,,,,
